code,description
2314,"K/C/O DM /HT , WEAKNESS OF THE LT THUMB AND INDEX FINGER SINCE 1 MONTH"
2315,K/C/O DM /RADICULAR PAIN IN LT LL IN L5 S1 DISTRIBUTION /RT LL L5 DISTRIBUTION  SINCE 1 MONTH
2316,K/C/O DM AND HT
2317,K/C/O DM LT HAND PARASTHESIAS IN ULNAR NERVE DISTRIBUTION2 WEEKS
2318,K/C/O DM RT SHOULDER PAIN WITH WASTING SINCE 5-6 MONTHS
2319,K/C/O DM/ 1 EPISODE TIA/MRI BRAIN CHRONIC ISCHEMIA / MRANGIO NO SIG STENOSIS
2320,K/C/O DM/GIDDINESS SINCE 2 WEEKS
2321,K/C/O DM/HT /IHD /NECK PAIN WITH RADIATING TO RT UL/NUMBNESS IN BOTH HANDS AND DIFFICULTY IN BUTTONING SINCE 1 MONTH
2322,K/C/O DVT ON DABIGATRAN / PULMONARY KOCHS TAKRN RX FOR 6 MONTHS / NOW BURNING FEET SYNDROME /NCS SENSORY MOTOR NEUROPATH
2323,k/c/o epilepsy
2324,K/C/O EPILEPSY /LAST SEIZURE 4 YEARS BACK /NOW 2 EPISODES OF SYNCOPE LASTING FOR A MINUTE OR SO / NO UROEB/TONIC CLONIC
2325,K/C/O EPILEPSY /NOW COGNITIVE IMPAIREMENT SINCE 2 YEARS
2326,K/C/O EPILEPSY /OFF AED SINCE LAST 5 YEARS /HEADACHE WITH GIDDINESS SINCE  2 WEEKS
2327,K/C/O EPILEPSY ON TREATMENT WITH LEVITERACETAM /CLOBAZAM
2328,"K/C/O EPILEPSY SINCE 12 YEARS/ON TORVATE CHRONO 300 MG - 500 MG /ORESRA 10 MG BD / MRI , EEG NORMAL /LAST EPISODE 1 WEEK"
2329,K/C/O EPILEPSY SINCE 17 YEARS OF AGE
2330,"K/C/O EPILEPSY/ON OXETOL 450 MG BD /MRI ,EEG NORMAL /SEIZURE FREE SINCE 2007 / PRESENT SLEEP AND AWAKE EEG NORMAL"
2331,K/C/O EPILEPSY/PD/CHRONIC VERTIGO
2332,K/C/O FRONTO TEMPORAL DEMENTIA
2333,K/C/O GENERALIZED EPILEPSY SINCE 1977 ON VALPARIN CHRONO 500 MG BD
2334,K/C/O HANSENS /TREATED / NOW RESIDUAL SEQUELAE OF NUMBNESS IN LT FOREARM
2335,"K/C/O HT , DM , HYPOTHYROID-RT HEMICRANIAL HEADACHE /NECK PAIN RADIATING TO RT UPPER LIMB"
2336,"K/C/O HT ,DM ,IHD /TIA INV LT UL AND SPEECH WHICH RECOVERED WITHIN 1 HOUR 2 DAYS BACK"
2337,K/C/O HT /GIDDINESS AND HEADACHE SINCE LAST 3 DAYS
2338,K/C/O HT AND DM
2339,K/C/O HT GIDDINESS SINCE 1 WEEK
2340,K/C/O HYPOTHYROIDISM SINCE 8 YEARS/FIBROMYALGIAS SINCE 6 MONTHS /2 MISCARRIAGES
2341,K/C/O IGE SINCE CHILDHOOD /WELL CONTROLLED
2342,"K/C/O IHD , CABG DONE / CA BREAST MASTECTOMY DONE/NOW PRSENTED WITH ACUTE CONFUSIONAL EPISODE LASTING FOR FEW"
2343,K/C/O IHD -ANGIOPLASTY DONE 2016/DM
2344,K/C/O IHD /DM REFERRAL TO R/O PARKINSONISM.ALSO HAS BPPV /MINIMAL POSTURAL TREMOR
2345,K/C/O LIVER TRANSPLANT 3 YEARS BACK
2346,K/C/O LIVER TRANSPLANT/ON AND OFF HEADACHES/PAST H/O SIMILAR HEADACHES
2347,K/C/O LT FRONTAL PARASAGITTAL MENINGIOMA -MARCH 2019
2348,K/C/O LT TEMPORAL /LT PARIETAL MENINGIOMAS /OPERATED FOR LT TEMPORAL MENINGIOMA IN 2017
2349,K/C/O MDR KOCHS -PRESENTLY HEADACHE AND BLURRING OF VISION
2350,K/C/O MDR KOCHS /2 EPISODES OF SEIZURES / GIDDINESS / BOTH HAND WEAKNESS
2351,K/C/O MENINGITIS POST LUMBAR DECOMPTRESSIVE SX ON 12 APRIL
2352,"K/C/O MIGRAINE ( RT HEMICRANIAL ) ,NOW WORSENING OF HEADACHES SINCE LAST 10 DAYS"
2353,"K/C/O MIGRAINE , WORSENING OF HEADACHE SINCE 4 DAYS"
2354,"K/C/O MIGRAINE ,NOW SINCE FEW MONTHS LT FACIAL PAIN ,WATERING OF THE EYES,NECK PAIN"
2355,K/C/O MUSCULAR DYSTROPHY
2356,k/c/o NPH SINCE2016
2357,"K/C/O PSORIATIC ARTHRITIS/ NOW FATIGUE , TIREDNESS , BODY ACHE SINCE FEW WEEKS / RT EYE DROOPING SINCE FEW YEARS"
2358,K/C/O PULMONARY SARCOIDOSIS ON STEROIDS AND AZORAN .
2359,K/C/O RA- IMABALANCE WHILE WALKING SINCE 6 MONTHS
2360,"K/C/O RT TRIGEMINAL NEURALGIA ON ZEPTOL 200 MG TDS ,LAREGAB 300 MG OD"
2361,K/C/O RVD ON ART /HEADACHE SINCE 6 MONTHS
2362,K/C/O SINO NASAL CARCINOMA ON RADIOTHERAPY / BEHAVIOURAL CHANGES SINCE 1 MONTH
2363,K/C/O SUBEPENDYMAL HETEROTROPIA WITH SEC FCD IN RT TEMOPRAL
2364,"k/c/o tbm, recurrent cva,vascular dementia"
2365,K/C/O THYROID DISORDER ON THYROXINE /INTERMITTENT DIPLOPIA SINCE 2 YEARS /LT HEMICRANIAL HEADACHE SINCE 2 MONTHS
2366,k/c/o/ thyroid opthalmopathy
2367,K/C/OBPAD / TREATED WITH ECTS /IMBALANCE WITH FALLS SINCE 1-2 YEARS
2368,K/CO LEARNING DISORDER REFERRED FOR NEUROLOGICAL ASSESMENT TO R/O ANY NEUROLOGICAL DISORDER
2369,KNOWN DIABETIC
2370,KNOWN HYPERTENSIVE
2371,L2-3 COMPRESSIVE RADICULOPATHY
2372,L3-4 CANAL STENOSIS /SEVERE AXONAL DIABETIC NEUROPATHY / BIL C8T1 MUSCLE WASTING AND FASCICULATORY TREMOR
2373,LATERAL MEDULLARY INFARCT WITH MULTIPLE ASD
2374,LATERAL RECTUS PALSY
2375,LAUGHING SPELLS / SINGING LOUDLY / GOES OUT OF THE HOUSE SINCE LAST 3 MONTHS / SIMILAR HISTORY 5 YEARS BACK
2376,left ACA infract
2377,LEFT AICA INFRACT/DOING WELL
2378,LEFT CP ANGLE DURAL AVF/LEFT LATERAL MEDULLA SWELLING/RIGHT SIDED PARESTHESIAS/AMBULATORY
2379,LEFT HEMIPARKINSONISM SINCE 5-6 MONTHS
2380,left knee buckling
2381,left mca infract
2382,LEFT UPPER LIMB TINGLING
2383,LGMD ?FSHD SINCE LAST 30-35 YEARS
2384,LIGHT HEADEDNESS SINCE LAST 4 YEARS
2385,"LIGHTHEADEDNESS , SWEATING , PALPITATIONS"
2386,LIMB GIRDLE MUSCULAR DYSTROPHY /GENETIC STUDY -POSITIVE EXON 29 OF DYSF
2387,LONG STANDING COMMON  MIGRAINE
2388,LONG STANDING COMMON MIGRAINE / RECENT WORSENING
2389,LONG STANDING EPILEPSY ON VALPARIN 500 MG TDS AND ZEPTOL 200 MG BD/WELL CONTROLLED/HAS RECURRENCE ONLY DURING FEVER
2390,LONG STANDING LT HEMICRANIAL HEADACHE SINCE MANY YEARS
2391,LONG STANDING MIGRAINE/VERTIGO SINCE LAST 8 YEARS
2392,LONG STANDING TINNITUS AND HEARING LOSS - 5 YEARS
2393,LONG STANDING TINNITUS MANY YEARS/
2394,LONG STANDING VERTIGO /PAST HISTORY OF MIGRAINE / NOW CERVICAL DYSTONIA SINCE 2 MONTHS
2395,LONG STANSDING RA /HAND DEFORMITIES / NOW?TRIGGER FINGER -4 TH FINGER OF RT HAND
2396,LONG TERM PSYCHIATRIC TREATMENT /NOW PARKINSONISM SINCE 1-2 MONTHS /MRI BRAIN NORMAL
2397,LOW BACKACHE AND RT LEG AND LT THIGH  PAIN AND NUMBNESS  SINCE 2 MONTHS
2398,low backache since 1 year
2399,LOW BACKACHE WITH LT CALF PAIN SINCE 2-3 MONTHS
2400,LOW BACKACHE WITH PARASTHESIAS IN BOTH LEGS - 1 YEAR/ NON DIABETIC
2401,LT 3 RD NERVE PALSY PUPILLARY SPARING -10 DAYS
2402,LT 3 RD NERVE PALSY PUPILLARY SPARING SINCE 8 DAYS / MRI BRAIN 2 DAYS BACK -CHRONIC ISCHEMIA
4347,Pre Diabetes
2403,LT 6 TH NERVE PALSY SINCE 1 MONTH/ DM / OPERATED FOR RT CHOLESTEATOMA IN DEC 2018/ MRI BRAIN 9 AUG 2019 NORMAL
2404,LT ARM AND SHOULDER PAIN SINCE 1-2 MONTHS
2405,LT BELLS PALSY
2406,LT BELLS PALSY -6 DAYS
2407,LT BELLS PALSY SINCE 1 DAY / PAST H/O BELLS PALSY TWICE
2408,LT BELLS PALSY SINCE 4 DAYS / TRAUMA TO THE HEAD 10 DAYS BACK /CT BRAIN 2 DAYS BACK NORMAL
2409,LT CTS
2410,LT EAR TINNITUS SINCE 2 MONTHS
2411,LT EYE DIMINISHED VISION 1 MONTH BACK /IMPROVED WITH STEROIDS /NOW RT SIDED HEADACHE SINCE FEW DAYS / SIMILAR HISTORY 2
2412,LT EYE PTOSIS SINCE 2 YEARS / OCCURED IMMEDIATELY AFTER RETINAL DETACHMENT SX
2413,LT FOCAL SEIZURES V/S LT UL TIA
2414,LT FOOT DROP
2415,LT FOOT WEAKNESS SINCE YESTERDAY
2416,LT FRONTAL  NEURALGIC PAIN LASTING FOR FEW SECONDS SINCE FEW YEARS / NO AUTONOMIC SYMPTOMS
2417,LT FRONTAL INFARCT ON 10 MAY 2019
2418,LT FROZEN SHOULDER -ADHESIVE CAPSULITIS
2419,LT GRIP WEAKNESS SINCE TODAY MORNING
2420,LT HAND PAIN 1 MONTH
2421,LT HAND WEAKNESS AND PARASTHESIAS SINCE 1 WEEK /ACUTE ONSET
2422,LT HAND WEAKNESS SINCE YESTERDAY EVENING
2423,LT HEMICRANIAL HEADACHE
2424,LT HEMICRANIAL HEADACHE /NECK PAIN
2425,LT HEMICRANIAL HEADACHE /NECK PAIN RADIATING TO LT UL  SINCE FEW YEARS
2426,LT HEMICRANIAL HEADACHE /NUCHAL PAIN -1 YEAR
2427,LT HEMICRANIAL HEADACHE AND LT HEMIFACIAL PAIN SINCE JULY 2019
2428,LT HEMICRANIAL HEADACHE AND NECK PAIN SINCE 1 MONTH
2429,LT HEMICRANIAL HEADACHE ON AND OFF
2430,LT HEMICRANIAL HEADACHE SINCE 1 1/2 MONTHS
2431,LT HEMICRANIAL HEADACHE SINCE 1 MONTH
2432,LT HEMICRANIAL HEADACHE SINCE 1 MONTH / REDUCED VISION IN LT EYE SINCE 1 WEEK
2433,LT HEMICRANIAL HEADACHE SINCE 1 WEEK
2434,LT HEMICRANIAL HEADACHE SINCE 1 YEAR
2435,LT HEMICRANIAL HEADACHE SINCE 2 DAYS
2436,LT HEMICRANIAL HEADACHE SINCE 2 MONTHS LASTING FOR 2-3 MINS / NO AUTONOMIC SYMPTOMS / NO VISION DISTURBANCES /JAW PAIN
2437,LT HEMICRANIAL HEADACHE SINCE 2 WEEKS
2438,LT HEMICRANIAL HEADACHE SINCE 3 MONTHS
2439,LT HEMICRANIAL HEADACHE SINCE 3 YEARS
2440,LT HEMICRANIAL HEADACHE SINCE 4-5 YEARS
2441,LT HEMICRANIAL HEADACHE SINCE 6 MONTHS
2442,LT HEMICRANIAL HEADACHE SINCE FEW YEARS
2443,LT HEMICRANIAL HEADACHE SINCE LAST 2 WEEKS FOLLOWING A TRAUMA
2444,LT HEMICRANIAL HEADACHE SINCE LAST 3 MONTHS
2445,LT HEMICRANIAL HEADACHE SINCE LAST 5-6 MONTHS
2446,LT HEMIDYSTONIA LT FOOT SEVERE SEC TO RT BASAL GANGLIA BLEED 2008
2447,LT HEMIFACIAL SPASM SINCE 2 YEARS
2448,LT HEMIFACIAL SPASM SINCE1 YEAR /ALREADY ON MEDS
2449,LT HEMIFACIAL SPASM- 1 YEAR
2450,LT HEMIPARESIS -NON ORGANIC-ADJUSTMENT DISORDER
2451,LT HEMIPARESIS IN 2017
2452,LT HEMIPARESIS IN DEC 2019
2453,LT HEMIPARESIS NOTICED SINCE HE STARTED WALKING/ UNEVENTFUL DEL;IVERY /DELAYED MOTOR MILESTONES
2454,LT HEMIPARESIS SINCE 3 DAYS
2455,LT HEMIPARESIS UNDER EVALUATION -?CONVERSION SISORDER / MRI BRAIN SPINE NORMAL /NCS NORMAL
2456,LT HEMIPARKINSON -3 YEARS
2457,"LT HIP JT , LOW BACKACHE , LT THIGH PAIN SINCE 5 MONTHS /CKD"
2458,LT KNEE JOINT PAIN AND LEG PAIN SINCE 1 WEEK
2459,"LT L4,5 S1 RADICULOPATHY"
2460,LT L5 -S1 RADICULOPATHY
2461,LT L5 S1 RADICULOPATHY
2462,LT LL DVT IN FEB 2019 /LT MCA STROKE IN DEC 2019
2463,LT LL PARASTHESIAS WITH LOW BACKACHE   SINCE 2 MONTHS
2464,LT LL RADICULAR PAIN IN L 5 S 1 DISTRIBUTION SINCE 10 DAYS
2465,LT LMN FACIAL PALSY SINCE 1 WEEK /MRI RT PONS AND LT INSULAR ACUTE INFARCT /RISK FACTOR HT AND DM
2466,LT LOWER LIMB DVT IN 2018 /PRESENTLY VENOUS DOPPLER SHOWS RECANALISATION
2467,LT MCA CVA 1 WEEK BACK
2468,LT MCA CVA THROMBOLYSED
2469,LT MCA CVA THROMBOLYSED IN 2017
2470,LT MCA INFARCT -THROMBOLYSED
2471,LT MCA INFARCT ON 2 JUNE /ACC HT /DYSLIPIDEMIA
2472,lt mca pca watershed infarcts
2473,LT MCA STROKE
2474,LT MCA-PCA WATERSHED INFARCT IN SEPT 2018 /PRESENTLY COGNITIVE IMPAIREMENT
2475,LT MEDULLA INFARCT WITH PFO WITH RT TO LT SHUNT
2476,"LT ORBITAL ,LT OCCIPITAL ,LT PERIMASTOID PAIN SINCE 2-3 YEARS"
2477,LT PARIETAL GLIOBLASTOMA
2478,LT PARIETO-OCCIPITAL INFARCT IN MARCH 2019
2479,LT PCA CVA .RT MIDBRAIN INFARCT AND LT PARIETAL BLEED  ON 28 JAN
2480,LT SIDED CVA IN 2012
2481,LT SIDED PARASTHESIAS INTERMITTENTLY
2482,LT SIDED WEAKNESS SINCE 5 DAYS
2483,LT SIXTH NERVE PALSY -8 DAYS
2484,LT TEMPORAL HEADACHE
2485,LT TEMPORAL HEADACHE SINCE 2-3 MONTHS /NO FEVER /WT LOSS
2486,LT TEMPORAL HEMORRAHGIC VENOUS INFARCT 7/7 19
2487,LT THALAMIC BLEED IN 2018
2488,LT THALAMIC INFARCT
2489,LT THALAMOCAPSULAR INFARCT IN 2017
2490,LT TRGEMINAL NEURALGIA
2491,LT TRIGEMINAL NEURALGIA ??TAC
2492,LT TRIGEMINAL NEURALGIA SINCE 2004 /MRI NO VASCULAR LOOP / HAS BEEN SUGGESTED RFA/ON TEGRITAL CR 200 BD
2493,LT UL CHOREA SINCE 1 WEEK
2494,LT UL GRIP WEAKNESS AND TREMOLOUSNESS SINCE 1 MONTH / CHRONIC VERTIGO / K/ C /O HT
2495,LT UL MONOPARESIS SINCE 1 WEEK /ACC HT
2496,LT UL PAIN SINCE 2 YEARS
2497,LT UL RADICULAR PAIN / LT SUPRASCAPULAR PAIN  SINCE 4 MONTHS
2498,LT UL SLOWNESS /OVERALL SLOWNESS OF ACTIVITY SINCE 1 YEAR
2499,LT UL/LL PARASSTHESIAS
2500,LT ULNAR SENSORY MOTOR ENTRAPMENT NEUROPATHY SINCE 2 WEEKS
2501,LT VI NERVE PALSY - 1 WEEK
2502,LUMBAR SPONDYLOSIS WITH BIL OA KNEE JOINT
2503,LUMBAR SPONDYLOSIS/RADICULAR PAIN IN LT LL
2504,LUPUS NEPHRITIS ON OMNACORTIL /MMF /HCQ
2505,MDR ABDOMINAL KOCHS  /SENSORY NEUROPATHY
2506,MDR KOCHS / SEVERE NEUROPATHY / NCS - SENSORY MORE THAN MOTOR NEUROPATHY
2507,MDR PTB ON 2 ND LINE AKT /SENSORY NEUROPATHY IN LL
2508,"MDR PUL KOCHS 2-3 MONTHS / KANAMYCIN , LEVOFLOXACIN, ETHIONAMIDE , CYCLOSERINE , PZA ,CLOFAZAMINE"
2509,MDR TB / BURNING FEET SYNDROME
2510,MDR TB ON TREATMENT
2511,MDR TB ON TREATMENT / IMBALANCE AND GIDDINESS SINCE 1 MONTH
2512,MEMORY LOSS SINCE 2 WEEKS /PAST CVA
2513,MENINGITIS IN 2017 /CVA /NOW INABILITY TO WALK SINCE 4 DAYS
2514,MENSTRUAL MIGRAINE SINCE 8-9 MONTHS
2515,mental retardation with uncontrolled seizures
2516,MERALGIA PARESTHETICA
2517,METABOLIC ENCEPH-HYPONATREMIA / CURRENTLY NAD / INTERMITTENT GIDDINESS
2518,MIGRAINE /VERTIGO
2519,MIGRAINE /VERTIGO /SYMPTOMATICALLY BETTER
2520,MIGRAINE SINCE 4-5 YEARS/INTERMITTENT VERTIGO / DM /8-10 EPISODES PER MONTH
2521,MIGRAINOUS HREADACHES ON AND OFF SINCE MANY YEARS / VIRAL FEVER 2 WEEKS BACK SINCE THEN CONTINUOUS HEADACHE
2522,MILIARY TB +CNS TB +RVD
2523,MND
2524,most likely incidental finding
2525,MR WITH DEAFNESS/PYOGENIC MENINGITIS AT AGE OF 3 /SEIZURES / ON TEGRETOL CR 200MG 1 TAB HS / NO SEIZURES SINCE2005
2526,MULTI INFARCT STATE / ACUTE RT THALAMIC INFARCT IN JULY / RECENT MEMORY LOSS / VASCULAR PARKINSONISM
2527,MULTI INFARCT STATE / DIFFICULTY IN WALKING
2528,MULTI INFARCT STATE /RT SPASTIC HEMIPARESIS /LT FOCAL SEIZURES 3 DAYS BACK
2529,multi infract
2530,multiinfract
2531,muteness since 3 days
2532,MVR 15 YEARS BACK / RT MCA CVA I YEAR BACK /ON APIXABAN / NOW TIA RT UL/LL 3 DAYS BACK
2533,"MYASTHENIA / THYMOMA , ACHRAB POSITIVE / NO FOLLOW UP SINCE 3 MONTHS / ON DISTINON ,MYCEPT , OMNACORTIL"
2534,myasthenia gravis
2535,MYASTHENIA GRAVIS -ACHRAB POSITIVE 6.10 /CT THORAX  NO THYMOMA
2536,MYASTHENIA GRAVIS FOLLOW UP /ACHRAB POSITIVE / NO THYMOMA / SYMPTOMATICALLY BETTER / PTOSIS MUCH BETTER
2537,myoclonus
2538,myokymia
2539,myositis
2540,neck dyskinesia since 2 months
2541,"NECK PAIN ,LT ARM PAIN , NUMBNESS IN LT UL SINCE 2-3 WEEKS/OCCURS AFTER EXERTION"
2542,NECK PAIN /HEADACHE /UL/LL PAIN SINCE 1 YEAR
2543,NECK PAIN /LT HEMICRANIAL HEADACHE SINCE 1 YEAR /MRI CX SPINE - CX SPOND /MRI BRAIN NORMAL
2544,NECK PAIN /MUSCLE SPASM/OCC GIDDINESS SINCE 8-10 YEARS
2545,NECK PAIN /RT TRAPEZIUS PAIN
2546,NECK PAIN /RT UL PAIN
2547,NECK PAIN AND UPPER BACK ACHE 2-3 WEEKS
2548,NECK PAIN RADIATING LT UL WITH  PARASTHESIAS IN LITTLE FINGER
2549,NECK PAIN RADIATING TO RT UL -8 DAYS
2550,NECK PAIN RADIATING TO UL /GIDDINESS
2551,NECK PAIN SINCE 2 WEEKS
2552,NECK PAIN WITH TINGLING IN BOTH HANDS SINCE 1 YEAR
2553,NECK PAIN WITH WEAKNESS IN LIFTING THE RT HAND ABOVE SHOULDER - 2 DAYS
2554,"NEONATAL PYOGENIC MENINGITIS / RT/LT HEMICRANIAL HEADACHE SINCE 6-7YEARS / NO NAUSEA ,VOMITING"
2555,NEURALGIC PAIN IN HEAD / CHEST /UL/LLSINCE 1 YEAR
2556,NEURALGIC PAIN IN THE HEAD SINCE 1 YEAR
2557,"NEUROGENIC CLAUDICATION /LOW BACKACHE /MRI SPINE L3-4-5 FACETAL ARTHROPATHY ,STENOSIS /EMG -L4-5 CHRONIC DENERVATION"
2558,NEUROGENIC CLAUDICATION /LUMBAR CANAL STENOSIS /LT L5 S1 RADICULOPATHY
2559,NMO myelitis LETM
2560,"No history of dysarthria, tinnitus, diplopia."
2561,NO SEIZURES SINCE LAST 6 YEARS / INTERMITTENT AGRESSIVE SPELLS / NO MEMORY LOSS
2562,NO TREMORS PRESENTLY / HEADACHE PRESENT /PARASTHESIAS IN ALL 4 LIMBS
2563,NOCTURNAL SEIZURES
2564,normal pressure hydrocephalus
2565,NPH
2566,numb feet
2567,NUMBNESS ALONG THE LATERAL SIDE OF THE LEFT THIGH SINCE 1 YEAR
2568,NUMBNESS IN BOTH FEET SINCE 6 MONTHS
2569,NUMBNESS IN THE ANTERIOR PART OF THE TONGUE 4 DAYS BACK /SUDDEN ONSET /NO DIFFICULTY IN TALKING OR ANY MOTOR WEAKNESS
2570,NUMBNESS IN THE SOLES AND FINGERS SINCE 1 WEEK
2571,NUMBNESS IN THR LRFT HALF OF LIP AND TONGUE 2 DAYS BACK /LASTED FOR 2 HOURS
2572,NUMBNESS OF BOTH LL/ DM
2573,OCC WEAKNESS OF LT GRIP
2574,OCCASIONAL HEADACHES
2575,OCCASIONAL MEMORY LOSS /HISTORY OF ALZHEIMERS DISEASE IN FAMILY
2576,OCCASIONAL NEURALGIC PAIN IN LT TEMPORAL AREA FOR FEW SECONDS SINCE MANY YEARS
2577,OCCASIONAL TREMOR OF LEFT INDEX FINGER -FEW DAYS
2578,OCCASIONAL; SEIZURES / 3 EPISODES FEW DAYS BACK
2579,OCCIPITAL  HEADACHE SINCE 1 MONTH / H/O MIGRAINOUS HEADACHES DURING MENSES
2580,OCCIPITAL HEADACHE -2 WEEKS
2581,OCCIPITAL HEADACHE 4-5 DAYS
2582,OCCIPITAL HEADACHE AND GIDDINESS SINCE 1 YEAR / 1 EPISODE OF LOC
2583,OCCIPITAL HEADACHE SINCE 1 WEEK
2584,OCCIPITAL HEADACHE SINCE 1 YEAR /CVT IN SEPT 2019 /PRESENTLY ON WARFARIN /FINISHED6 MONTHS OF WARFARIN
2585,OCCIPITAL HEADACHE SINCE 10 DAYS
2586,"OCCIPITAL HEADACHE SINCE 2 DAYS /RELIEVED IN SUPINE POSITION ,AGGRAVATED BY SITTING"
2587,OCCIPITAL HEADACHE SINCE 2-3 MONTHS
2588,OCCIPITAL HEADACHE SINCE 3 DAYS
2589,OCCIPITAL HEADACHE SINCE FEW YEARS /2-3 EPISODES IN A MONTH /HEADACHES IN MOTHER
2590,OCCIPITAL HEADACHE SINCE LAST 1 MONTH
2591,OCCIPITAL HEAVINESS WITH IMBALANCE AND TINNITUS
2592,OCCIPITAL NEURALGIA SINCE 1 WEEK / DOUBTFUL VESCICULAR ERUPTION IN RT FOREHEAD /HERPES ZOSTER IN THE PAST / NON DIABETIC
2593,OCCIPITAL PAIN SINCE 2 WEEKS
2594,OCCIPITO NUCHAL PAIN SINCE 1 MONTH
2595,OCCIPITO NUCHAL PAIN WITH GIDDINESS SINCE FEW DAYS
2596,OCCIPITONUCHAL PAIN / LT UL PAIN SINCE 15 DAYS
2597,OCCIPITONUCHAL PAIN AND GIDDINESS SINCE FEW YEARS /RECENT WORSENING
2598,OCCIPITONUCHAL PAIN AND VERTEX PAIN SINCE 2 MONTHS.
2599,OCCIPITONUCHAL PAIN SINCE 1 MONTH
2600,OCCIPITONUCHAL PAIN SINCE 1 YEAR
2601,OCCIPITONUCHAL PAIN SINCE FEW MONTHS
2602,OCTOBER 2018 -BULBAR PALSY WITH QUADRIPARESIS WITH EOM IMPAIREMENT / MRI BRAIN NORMAL / EMG NORMAL / DECREMENTAL NAD
2603,OCULAR MYASTHENIA / ACHRAB POSITIVE
2604,OCULAR MYESTHENIA IN REMISSION SINCE 2 YEARS
7666,HIGH CREATININE
2605,ON TETRABENAZINE SINCE 2016 FOR OROMANDIBULAR DYSKINESIAS
2606,on treating for bipolar since 3 years
2607,on vaLPARIN CHRONO AND FRITOLEV
2608,OPERATED FOE CERVICAL MYELOPATHY /LUMBAR DECOMPRESSION DONE MULTILEVEL IN 2018 /REFERRAL FOR GAIT IMBALANCE SINCE 1 YEAR
2609,OPERATED FOR L5-S1 RADICULOPATHY IN JUNE / LT LL PAIN STILL PERSISTING POST OP
2610,"operated for lumbar spine sx in 2018.now complains of pain in both calf muscles ,increses on walking ,also complains of"
2611,"OPERATED FOR LUMBAR SPINE SX IN JAN , FEB 2019"
2612,OPERATED FOR PITUITARY MACROADENOMA IN 2015
2613,OPERATED FOR RT PSOAS ABSCESS - TUBERCULOUS IN ETIOLOGY
2614,OPERATED FOR RT SDH IN 2018/K/C/O HT AND DIABETES / ESSENTIAL TREMORS
2615,opthalmoparesis
2616,optic neuritis
2617,ORO MANDIBULAR DYSKINESIA
2618,OROMANDIBULAR DYSTONIA
2619,PAIN /PARASTHESIAS IN THE FEET SINCE FEW MONTHS / NON DIABETIC /CHRONIC ALCOHOLIC
2620,PAIN AND NUMBNESS IN BOTH UL RT MORE THAN LEFT SINCE 1 YEAR
2621,PAIN AND PARASTHESIAS IN RT SHOULDER JOINT
2622,PAIN AND STIFFNESS IN THE BACK SINCE 1 MONTH
2623,PAIN IN BILATERAL WRIST JOINTS AND KNEE JOINTS SINCE FEW MONTHS /REFERRED TO R/O ?NEUROPATHY / NO PARASTHESIAS / NUMBNES
2624,PAIN IN BOTH LL SINCE 2 YEARS /PREDOMINANTLY AT NIGHT /HAS TO MOVE HIS LL TO REDUCE THE INTENSITY
2626,PAIN IN LEGS SINCE 11/2 YEAR
2627,PAIN IN LT UL / LL 3-4 DAYS
2628,Pain in right index and ring finger
2629,PAIN IN RT INGUINAL AREA / RT BUTTOCK /RT THIGH -4 MONTHS
2630,pain in rt lower limb
2631,PAIN IN SMALL JOINTS OF HAND
2632,PAIN IN THE BUTTOCKS /PARASTHESIAS IN THE THIGHS AND CALF MUSCLES
2633,PAIN IN THE FOREHEAD SINCE FEW WEEKS/ SERUM CREATININE INCREASED/PAIN IN UPPER AM\ND LOWER TEETH
2634,PAIN IN THE LEFT FOOT SINCE 1 WEEK
2635,PAIN IN THE LT  ARM ALONG THE LAT ASPECT SINCE 3 DAYS
2636,PAIN IN THE LT LEG SINCE 6 MONTHS /LT LL POLIO /KNOWN DIABETIC
2637,PAIN IN THE RT FOOT POST DELIVERY -EPIDURAL ANALGESIA 20 TH APRIL
2638,PAIN IN THE SOLES 3-4 YEARS/NON DIABETIC
2639,PAIN IN THE SOLES SINCE 4 YEARS / NON DIABETIC / NCS -SENSORY NEUROPATHY
2640,PAIN IN THE THORAX AND UPPER BACK AND BETWEEN SHOULDER BLADES POST CABG -10 MONTHS
2641,pain in wrist small joints
2642,PAIN RIGHT SHOULDER 4 DAYS
2643,PAIN WHILE PRONATION SUPINATION OF THE LT WRIST SINCE 2-3 MONTHS
2644,painful weakness both lower limbs
2645,PANCREATITIS IN MARCH /BURNING FEET SYNDROME SINCE 2 WEEKS
2646,PARASHESIAS IN HANDS AND FEET
2647,PARASOMNIC BEHAVIOUR
2648,PARASTHESIAS AND GIDDINESS  IN THE HEAD SINCE A FEW DAYS
2649,PARASTHESIAS AND PAIN IN BOTH HANDS - 1 WEEK
2650,PARASTHESIAS AND PAIN IN THE LEFT LEG LATERAL ASPECT SINCE LAST 1 YEAR
2651,PARASTHESIAS IN BOTH FEET -6 MONTHS
2652,PARASTHESIAS IN BOTH FEET SINCE MANY YEARS
2653,PARASTHESIAS IN BOTH HANDS MORE THAN FEET _FEW MONTHS
2654,"PARASTHESIAS IN BOTH HANDS,OCC IN THE FEET SINCE 6 MONTHS"
2655,PARASTHESIAS IN BOTH LOWER LIMBS
2656,PARASTHESIAS IN BOTH THE HANDS SINCE 5 MONTHS
2657,PARASTHESIAS IN FEET
